Symbol;Name;Stock Exchange;Sec Type;Date of first trade ;Date (RT Last);Avg Daily Price (LOCAL);Curncy Iso;Market Value in millions ;FR RBICS Name Sector;ISIN;Average Daily Volume;Trading Value Local;Trading Value EUR;Filter
BJLVSX;Torslanda Property Investment AB;OMX NORDIC STOCKHOLM;SHARE;29-01-2015;18-01-2023;14,7;SEK;;Real Estate;SE0013914249;17.652,4;259916,6741;23001,47559;FJERN
BJMXQW;Konsolidator A/S;OMX NORDIC COPENHAGEN;SHARE;10-05-2019;13-05-2026;13,5;DKK;70,4;Software and Consulting;DK0061113511;9.189,8;124439,3042;16703,26231;FJERN
BJQS87;Teqnion AB;OMX NORDIC STOCKHOLM;SHARE;04-04-2019;13-05-2026;125,9;SEK;3.055,5;Industrial Manufacturing;SE0012308088;18.426,3;2318957,9;205217,5133;BEHOLD
BJRF8F;Green impact Ventures A/S;OMX NORDIC COPENHAGEN;SHARE;20-05-2019;23-12-2020;31,0;DKK;;Industrial Manufacturing;DK0061134780;26.205,6;811845,1996;108972,51;BEHOLD
BJSB5Z;John Mattson Fastighetsforetagen AB;OMX NORDIC STOCKHOLM;SHARE;05-06-2019;13-05-2026;83,6;SEK;5.250,6;Real Estate;SE0012481364;40.134,3;3354696,235;296875,773;BEHOLD
BJTRSF;HiQ International AB;OMX NORDIC STOCKHOLM;SHARE;13-04-1999;13-11-2020;36,2;SEK;;Software and Consulting;SE0012454619;97.394,6;3525686,606;312007,6642;BEHOLD
BJVNR8;Gentoo Media Inc;OMX NORDIC STOCKHOLM;SHARE;22-05-2014;13-05-2026;17,2;SEK;;Software and Consulting;US36467X2062;78.161,8;1342123,225;118771,9669;BEHOLD
BJWVL3;Ortoma AB Class B;OMX NORDIC STOCKHOLM;SHARE;31-03-2014;13-05-2026;19,6;SEK;506,2;Healthcare Equipment;SE0005676103;32.681,6;640986,6392;56724,48134;FJERN
BJXMLF;Avanza Bank Holding AB;OMX NORDIC STOCKHOLM;SHARE;03-05-1993;13-05-2026;125,2;SEK;55.729,5;Banking;SE0012454072;299.243,8;37472326,06;3316135,05;BEHOLD
BJXS1X;Mentice AB;OMX NORDIC STOCKHOLM;SHARE;18-06-2019;13-05-2026;53,9;SEK;375,5;Healthcare Equipment;SE0012673291;13.786,9;742687,305;65724,54026;FJERN
BJXSCH;Evolution AB;OMX NORDIC STOCKHOLM;SHARE;20-03-2015;13-05-2026;594,8;SEK;125.472,9;Hospitality Services;SE0012673267;674.683,1;401272091,7;35510804,57;BEHOLD
BK5BBV;Danish Aerospace and Defence Company A/S;OMX NORDIC COPENHAGEN;SHARE;27-05-2019;13-05-2026;4,6;DKK;78,5;Industrial Manufacturing;DK0061140407;33.272,4;154071,4025;20680,72517;FJERN
BK5CV5;Vertiseit AB Class B;OMX NORDIC STOCKHOLM;SHARE;28-05-2019;13-05-2026;34,3;SEK;2.044,5;Software and Consulting;SE0012481133;12.050,5;412955,907;36544,77053;FJERN
BK5TY2;Lipidor AB;OMX NORDIC STOCKHOLM;SHARE;27-09-2019;23-05-2025;1,7;SEK;173,3;Biopharmaceuticals;SE0012558617;1.898.094,0;3253526,722;287922,7187;BEHOLD
BK7C5S;Astralis A/S;OMX NORDIC COPENHAGEN;SHARE;09-12-2019;25-10-2023;3,8;DKK;;Hospitality Services;DK0061155785;77.812,8;292009,4174;39195,89495;FJERN
BK80TJ;Physitrack Limited;OMX NORDIC STOCKHOLM;SHARE;18-06-2021;13-05-2026;23,8;SEK;213,0;Healthcare Services;GB00BK80TJ35;23.295,9;555532,6846;49162,18448;FJERN
BK8LRF;Adapteo Oyj;OMX NORDIC STOCKHOLM;SHARE;01-07-2019;10-09-2021;107,8;SEK;;Miscellaneous Retail;FI4000383898;63.156,5;6808142,383;602490,4764;BEHOLD
BK8PSV;KebNi AB Class B;OMX NORDIC STOCKHOLM;SHARE;20-07-2015;13-05-2026;7,3;SEK;398,4;Hardware;SE0012904803;740.467,3;5418200,641;479486,7824;BEHOLD
BK9BJZ;K2A Knaust & Andersson Fastigheter AB Class B;OMX NORDIC STOCKHOLM;SHARE;20-06-2019;13-05-2026;23,0;SEK;427,2;Real Estate;SE0010520254;51.493,3;1182930,634;104684,1269;BEHOLD
BK9RJ7;Re-Match Holding A/S;OMX NORDIC COPENHAGEN;SHARE;23-12-2021;15-05-2023;8,2;DKK;;Consumer Goods;DK0061553674;12.939,9;106352,6926;14275,5292;FJERN
BKBM45;ZignSec AB;OMX NORDIC STOCKHOLM;SHARE;21-10-2019;27-12-2024;5,7;SEK;57,7;Software and Consulting;SE0012930105;337.492,9;1933066,858;171067,8636;BEHOLD
BKBQDD;Inzile AB;OMX NORDIC STOCKHOLM;SHARE;27-06-2019;04-11-2022;25,2;SEK;;Industrial Manufacturing;SE0012570208;59.683,1;1506852,304;133349,7614;BEHOLD
BKDZ1G;Akelius Residential Property AB Class D;OMX NORDIC STOCKHOLM;SHARE;04-10-2019;07-04-2025;1,7;EUR;;Real Estate;SE0013110186;438.877,7;739070,4857;739070,4857;BEHOLD
BKF1H3;Slitevind AB;OMX NORDIC STOCKHOLM;SHARE;27-05-2019;21-09-2022;72,7;SEK;;Utilities;SE0006964847;6.068,6;441196,9057;39043,97396;FJERN
BKGR0L;Saniona AB;OMX NORDIC STOCKHOLM;SHARE;22-04-2014;13-05-2026;15,7;SEK;2.930,0;Biopharmaceuticals;SE0005794617;349.917,8;5493810,936;486177,959;BEHOLD
BKJ9RT;ISS A/S;OMX NORDIC COPENHAGEN;SHARE;13-03-2014;13-05-2026;178,9;DKK;35.063,2;Business Services;DK0060542181;592.709,9;106006284,2;14229031,43;BEHOLD
BKKFS0;Mashup Ireland AB;OMX NORDIC STOCKHOLM;SHARE;19-12-2019;02-04-2026;4,4;SEK;156,3;Business Services;SE0013512019;34.622,7;152673,6742;13510,94462;FJERN
BKLMJ9;Transcendent Group AB;OMX NORDIC STOCKHOLM;SHARE;22-10-2019;05-08-2022;22,0;SEK;;Business Services;SE0012990646;3.037,0;66680,23986;5900,906183;FJERN
BKM1P1;MQ Holding AB;OMX NORDIC STOCKHOLM;SHARE;18-06-2010;15-04-2020;173,9;SEK;;Consumer Retail;SE0013748001;15.108,3;2626620,714;232444,3109;BEHOLD
BKM67Q;QleanAir AB;OMX NORDIC STOCKHOLM;SHARE;12-12-2019;13-05-2026;34,1;SEK;292,7;Industrial Manufacturing;SE0013382066;30.232,1;1031204,761;91257,05846;FJERN
BKMFJ9;BICO Group AB Class B;OMX NORDIC STOCKHOLM;SHARE;03-11-2016;13-05-2026;98,5;SEK;1.486,3;Healthcare Services;SE0013647385;211.069,8;20787633,5;1839613,584;BEHOLD
BKMG3K;DUG Foodtech AB (publ);OMX NORDIC STOCKHOLM;SHARE;10-02-2020;19-12-2025;3,8;SEK;35,2;Food and Tobacco Production;SE0013281979;150.625,7;577280,8278;51086,79892;FJERN
BKP86P;OrderYOYO A/S;OMX NORDIC COPENHAGEN;SHARE;02-07-2021;11-04-2025;9,0;DKK;;Hospitality Services;DK0061553831;19.907,5;179836,1026;24139,07417;FJERN
BKP88Q;Besqab AB;OMX NORDIC STOCKHOLM;SHARE;16-06-2021;13-05-2026;35,9;SEK;2.796,4;Real Estate;SE0010547786;18.412,6;660756,0084;58473,98305;FJERN
BKP8Q1;Sinch AB;OMX NORDIC STOCKHOLM;SHARE;08-10-2015;13-05-2026;37,6;SEK;24.285,2;Software and Consulting;SE0016101844;4.035.668,0;151551077,2;13411599,75;BEHOLD
BKP8Q2;Hexicon AB;OMX NORDIC STOCKHOLM;SHARE;18-06-2021;13-05-2026;1,0;SEK;45,5;Industrial Services;SE0004898799;534.723,2;530593,4793;46955,17516;FJERN
BKPFS2;Norion Bank AB;OMX NORDIC STOCKHOLM;SHARE;10-06-2015;13-05-2026;45,1;SEK;13.076,0;Banking;SE0017831795;238.576,7;10766024,09;952745,495;BEHOLD
BKPGBJ;SOZAP AB;OMX NORDIC STOCKHOLM;SHARE;09-06-2021;31-10-2025;7,1;SEK;5,6;Software and Consulting;SE0015812524;34.686,8;245649,5228;21738,89582;FJERN
BKPJX6;Valuer Holding A/S;OMX NORDIC COPENHAGEN;SHARE;22-02-2021;03-08-2023;2,3;DKK;;Software and Consulting;DK0061418977;29.316,1;66778,4309;8963,547772;FJERN
BKPTGJ;BI Boligejendomme A/S;OMX NORDIC COPENHAGEN;SHARE;27-06-2022;29-10-2024;164,8;DKK;;Investment Services;DK0061797461;475,3;78308,03999;10511,14631;FJERN
BKQVGC;BrainCool AB;OMX NORDIC STOCKHOLM;SHARE;07-05-2014;13-05-2026;3,8;SEK;200,0;Healthcare Equipment;SE0005731833;294.000,5;1124173,24;99484,35751;FJERN
BKSBMR;Asetek A/S;OMX NORDIC COPENHAGEN;SHARE;17-05-2023;13-05-2026;1,8;DKK;523,0;Electronic Components and Manufacturing;DK0060477263;755.488,1;1323247,984;177617,1791;BEHOLD
BKSCMG;Impero A/S;OMX NORDIC COPENHAGEN;SHARE;22-04-2021;13-05-2026;8,7;DKK;185,4;Software and Consulting;DK0061536828;3.904,1;34137,18537;4582,172533;FJERN
BKSF0H;Oscar Properties Holding AB;OMX NORDIC STOCKHOLM;SHARE;17-02-2014;31-10-2024;167,8;SEK;55,4;Real Estate;SE0016278303;1.217.933,0;204338952,7;18083093,16;BEHOLD
BKTNZS;FastPartner AB;OMX NORDIC STOCKHOLM;SHARE;17-02-1994;13-05-2026;48,0;SEK;12.080,6;Real Estate;SE0013512506;49.181,1;2361692,71;208999,3548;BEHOLD
BKTQ1Q;24Storage AB;OMX NORDIC STOCKHOLM;SHARE;10-12-2019;07-01-2022;44,8;SEK;;Industrial Services;SE0013358710;8.632,2;387074,0351;34254,33939;FJERN
BKV3Z2;Electrolux Professional AB Class B;OMX NORDIC STOCKHOLM;SHARE;23-03-2020;13-05-2026;56,3;SEK;18.738,3;Industrial Manufacturing;SE0013747870;417.308,4;23478601,03;2077752,303;BEHOLD
BKWP6Q;OW Bunker A/S;OMX NORDIC COPENHAGEN;SHARE;28-03-2014;05-11-2014;152,0;DKK;;Financially Operative Institutions;DK0060548386;212.107,9;32247739,73;4328555,669;BEHOLD
BKX8GB;NetEnt AB Class B;OMX NORDIC STOCKHOLM;SHARE;11-04-2007;16-12-2020;30,5;SEK;;Hospitality Services;SE0014186656;648.735,4;19804951,1;1752650,539;BEHOLD
BKY4PG;Qlucore AB;OMX NORDIC STOCKHOLM;SHARE;05-11-2021;13-05-2026;6,1;SEK;7,2;Healthcare Services;SE0016829824;31.870,9;194460,8992;17208,92913;FJERN
BKY4S2;Pierce Group AB;OMX NORDIC STOCKHOLM;SHARE;26-03-2021;13-05-2026;18,3;SEK;1.148,6;Miscellaneous Retail;SE0015658364;122.369,5;2237525,084;198011,0694;BEHOLD
BKY6BX;BioInvent International AB;OMX NORDIC STOCKHOLM;SHARE;14-06-2001;13-05-2026;128,6;SEK;1.934,6;Biopharmaceuticals;SE0015244520;48.847,3;6281257,34;555863,4814;BEHOLD
BKY83P;Desenio Group AB;OMX NORDIC STOCKHOLM;SHARE;25-02-2021;13-05-2026;11,0;SEK;199,8;Consumer Retail;SE0015657853;625.500,1;6853166,746;606474,9332;BEHOLD
BKY88Q;Novakand Pharma AB (publ);OMX NORDIC STOCKHOLM;SHARE;28-02-2011;13-04-2026;12,7;SEK;19,0;Biopharmaceuticals;SE0015658570;301.314,1;3829286,398;338874,9024;BEHOLD
BKZ737;Candles Scandinavia AB Class B;OMX NORDIC STOCKHOLM;SHARE;08-11-2021;13-05-2026;39,3;SEK;171,8;Consumer Goods;SE0016797773;7.652,5;301026,4204;26639,50623;FJERN
BKZH0R;Kallebaeck Property Invest AB;OMX NORDIC STOCKHOLM;SHARE;28-03-2014;13-05-2026;161,4;SEK;751,9;Real Estate;SE0005704079;3.054,4;492864,306;43616,31027;FJERN
BL0P6R;Systemair AB;OMX NORDIC STOCKHOLM;SHARE;12-10-2007;13-05-2026;42,2;SEK;17.097,6;Industrial Manufacturing;SE0016609499;95.194,3;4019215,675;355682,8031;BEHOLD
BL5454;Randviken Fastigheter AB;OMX NORDIC STOCKHOLM;SHARE;08-01-2016;28-09-2022;403,4;SEK;;Real Estate;SE0016128169;6.690,2;2698865,877;238837,6882;BEHOLD
BL58ZX;Idogen AB;OMX NORDIC STOCKHOLM;SHARE;12-06-2015;06-07-2023;19,4;SEK;;Biopharmaceuticals;SE0014428561;267.728,5;5197504,398;459956,1414;BEHOLD
BL59TK;Bricknode Holding AB Class B;OMX NORDIC STOCKHOLM;SHARE;09-11-2021;01-08-2023;8,7;SEK;;Specialty Finance and Services;SE0016288591;8.060,0;69929,04062;6188,410674;FJERN
BL5BHW;Coala-Life Group AB;OMX NORDIC STOCKHOLM;SHARE;27-06-2001;21-03-2024;676,1;SEK;;Healthcare Equipment;SE0017083983;342.750,0;231726145,8;20506738,57;BEHOLD
BL6CF0;Newbury Pharmaceuticals AB;OMX NORDIC STOCKHOLM;SHARE;04-02-2022;13-05-2026;4,1;SEK;;Biopharmaceuticals;SE0015244884;28.869,1;119148,2196;10544,09023;FJERN
BL6K6M;Cedergrenska AB;OMX NORDIC STOCKHOLM;SHARE;25-05-2021;13-05-2026;25,2;SEK;528,9;Household Services;SE0015949946;8.897,2;223853,7945;19810,07031;FJERN
BL6K7K;Lifco AB Class B;OMX NORDIC STOCKHOLM;SHARE;21-11-2014;13-05-2026;156,4;SEK;159.884,1;Industrial Manufacturing;SE0015949201;387.997,2;60667397,39;5368796,229;BEHOLD
BL6KFZ;DonkeyRepublic Holding A/S;OMX NORDIC COPENHAGEN;SHARE;25-05-2021;13-05-2026;7,3;DKK;168,1;Industrial Services;DK0061540770;15.617,9;114003,4596;15302,4778;FJERN
BL6VLP;Adventure Box Technology AB;OMX NORDIC STOCKHOLM;SHARE;02-12-2019;05-08-2025;3,3;SEK;15,3;Software and Consulting;SE0012955276;1.991.262,0;6526052,559;577526,7752;BEHOLD
BL95N5;Recipharm AB Class B;OMX NORDIC STOCKHOLM;SHARE;03-04-2014;05-03-2021;115,5;SEK;;Healthcare Services;SE0005757267;167.655,6;19356878,48;1712998,096;BEHOLD
BL9YKR;MapsPeople A/S;OMX NORDIC COPENHAGEN;SHARE;02-06-2021;25-08-2025;3,7;DKK;117,0;Software and Consulting;DK0061549052;37.137,8;136898,7319;18375,66871;FJERN
BL9ZH8;Trifork Group AG;OMX NORDIC COPENHAGEN;SHARE;01-06-2021;13-05-2026;128,8;DKK;1.772,0;Software and Consulting;CH1111227810;14.005,3;1803705,336;242108,0988;BEHOLD
BLB2HD;Genova Property Group AB;OMX NORDIC STOCKHOLM;SHARE;30-06-2020;13-05-2026;64,3;SEK;1.879,0;Real Estate;SE0007184189;12.236,4;786774,0916;69626,02581;FJERN
BLB2Y7;Magle Chemoswed Holding AB;OMX NORDIC STOCKHOLM;SHARE;30-06-2020;13-05-2026;28,6;SEK;363,4;Healthcare Services;SE0014401014;2.118,5;60684,08101;5370,272656;FJERN
BLBHZH;KlaraBo Sverige AB Class B;OMX NORDIC STOCKHOLM;SHARE;02-12-2021;13-05-2026;18,6;SEK;2.339,6;Real Estate;SE0010832287;188.328,2;3501446,86;309862,554;BEHOLD
BLBJCT;Movinn A/S;OMX NORDIC COPENHAGEN;SHARE;04-11-2021;12-05-2026;3,8;DKK;21,4;Real Estate;DK0061555539;11.173,2;42342,7185;5683,586376;FJERN
BLBNVL;LYYN AB;SPOTLIGHT;SHARE;08-07-2010;05-06-2014;68,8;SEK;;Software and Consulting;SE0005849411;205,6;14145,51313;1251,815321;FJERN
BLC8JY;Mavshack AB;OMX NORDIC STOCKHOLM;SHARE;08-10-2008;11-05-2026;140,1;SEK;4,5;Software and Consulting;SE0020998854;860.000,8;120484478,1;10662343,19;BEHOLD
BLCH2Q;Stayble Therapeutics AB;OMX NORDIC STOCKHOLM;SHARE;09-03-2020;13-05-2026;3,8;SEK;14,5;Biopharmaceuticals;SE0013513652;357.065,0;1342196,623;118778,4622;BEHOLD
BLD39X;Godsinlosen Nordic AB;OMX NORDIC STOCKHOLM;SHARE;07-07-2021;28-02-2025;4,2;SEK;10,9;Business Services;SE0016101760;15.310,8;65039,55189;5755,712556;FJERN
BLD50V;Fortinova Fastigheter AB;OMX NORDIC STOCKHOLM;SHARE;19-11-2020;13-05-2026;32,5;SEK;1.442,5;Real Estate;SE0014608915;33.086,8;1076506,147;95266,03072;FJERN
BLD5YB;Thunderful Group AB;OMX NORDIC STOCKHOLM;SHARE;07-12-2020;24-02-2026;21,6;SEK;117,9;Software and Consulting;SE0015195888;204.602,9;4424895,768;391583,6962;BEHOLD
BLDB2F;Wallenstam AB Class B;OMX NORDIC STOCKHOLM;SHARE;13-11-1991;13-05-2026;36,5;SEK;26.400,4;Real Estate;SE0017780133;552.896,9;20182052,74;1786022,367;BEHOLD
BLDB37;Addnode Group AB Class B;OMX NORDIC STOCKHOLM;SHARE;10-06-1999;13-05-2026;41,1;SEK;13.135,3;Software and Consulting;SE0017885767;124.084,7;5095317,335;450913,0385;BEHOLD
BLDBCW;HEBA Fastighets AB Class B;OMX NORDIC STOCKHOLM;SHARE;15-06-1994;13-05-2026;29,5;SEK;4.765,0;Real Estate;SE0017911480;97.843,5;2887902,557;255566,598;BEHOLD
BLDBN4;Atlas Copco AB Class A;OMX NORDIC STOCKHOLM;SHARE;02-01-1985;13-05-2026;76,7;SEK;808.761,1;Industrial Manufacturing;SE0017486889;9.725.986,0;745621027,7;65984161,75;BEHOLD
BLDC7J;Observit AB;OMX NORDIC STOCKHOLM;SHARE;21-06-2023;13-05-2026;0,4;SEK;281,5;Telecommunications;SE0017911704;1.426.559,0;503167,7591;44528,12027;FJERN
BLDCLN;Noba Bank Group AB;OMX NORDIC STOCKHOLM;SHARE;26-09-2025;13-05-2026;99,4;SEK;58.900,0;Banking;SE0023135298;920.191,6;91432823,11;8091400,276;FJERN
BLDDGT;Skane-moellan AB;OMX NORDIC STOCKHOLM;SHARE;03-07-1998;13-05-2026;49,0;SEK;649,0;Food and Tobacco Production;SE0017885338;612,5;29988,82285;2653,878129;FJERN
BLF7SB;Idun Industrier AB Class B;OMX NORDIC STOCKHOLM;SHARE;25-03-2021;13-05-2026;258,9;SEK;4.086,9;Investment Services;SE0013512464;5.147,8;1332989,324;117963,657;BEHOLD
BLF8B7;Embellence Group AB;OMX NORDIC STOCKHOLM;SHARE;24-03-2021;13-05-2026;31,1;SEK;958,0;Mining and Mineral Products;SE0013888831;23.138,0;719145,7788;63641,21936;FJERN
BLF9B2;Bokusgruppen AB;OMX NORDIC STOCKHOLM;SHARE;04-06-2021;13-05-2026;47,0;SEK;1.275,9;Consumer Retail;SE0016074256;9.372,0;440076,9777;38944,86528;FJERN
BLF9BN;EMB Mission Bound AB (publ);OMX NORDIC STOCKHOLM;SHARE;23-06-2021;13-05-2026;1,1;SEK;271,8;Software and Consulting;SE0015797873;144.897,9;156173,275;13820,6438;FJERN
BLF9BZ;Brilliant Future AB;OMX NORDIC STOCKHOLM;SHARE;23-06-2021;11-05-2026;6,8;SEK;61,5;Software and Consulting;SE0015811625;7.046,5;47772,62067;4227,665546;FJERN
BLFC0Y;Modelon AB;OMX NORDIC STOCKHOLM;SHARE;28-04-2021;13-05-2026;17,9;SEK;200,5;Software and Consulting;SE0023112438;6.516,3;116875,8684;10342,9972;FJERN
BLFJV1;Brdr A & O Johansen A/S Class B;OMX NORDIC COPENHAGEN;SHARE;17-07-1992;13-05-2026;40,6;DKK;2.571,4;Industrial Services;DK0061686714;25.990,2;1056030,753;141749,0944;BEHOLD
BLGYHP;Soder Sportfiske AB;OMX NORDIC STOCKHOLM;SHARE;09-09-2021;13-05-2026;32,5;SEK;201,3;Consumer Retail;SE0016276539;4.740,2;154074,9597;13634,95219;FJERN
BLGYHQ;Arlandastad Group AB;OMX NORDIC STOCKHOLM;SHARE;15-09-2021;13-05-2026;39,4;SEK;2.618,8;Real Estate;SE0016276851;7.846,4;309492,6148;27388,72698;FJERN
BLH05B;Vo2 Cap Holding AB;OMX NORDIC STOCKHOLM;SHARE;22-12-2016;13-05-2026;29,3;SEK;135,5;Business Services;SE0016802797;19.691,4;576878,4764;51051,1926;FJERN
BLH30H;New Bubbleroom Sweden AB;OMX NORDIC STOCKHOLM;SHARE;23-11-2021;13-05-2026;9,7;SEK;;Consumer Retail;SE0016288476;7.332,3;70813,91931;6266,718523;FJERN
BLH389;Studentbostader i Norden AB;OMX NORDIC STOCKHOLM;SHARE;12-06-2015;13-05-2026;1.690,2;SEK;1.248,8;Real Estate;SE0015657697;113.976,8;192642447,6;17048004,21;BEHOLD
BLH41Y;Norditek Group AB;OMX NORDIC STOCKHOLM;SHARE;10-11-2021;13-05-2026;12,8;SEK;206,0;Industrial Manufacturing;SE0016843486;7.442,7;95591,17731;8459,396222;FJERN
BLM77D;ScandiDos AB;OMX NORDIC STOCKHOLM;SHARE;11-04-2014;13-05-2026;3,9;SEK;72,1;Healthcare Equipment;SE0005768124;80.110,6;308458,3349;27297,19778;FJERN
BLM7Q6;AGES Industri AB;OMX NORDIC STOCKHOLM;SHARE;16-05-2014;13-05-2026;78,6;SEK;390,6;Mining and Mineral Products;SE0005799046;1.364,2;107187,4478;9485,614849;FJERN
BLN8T4;Addtech AB Class B;OMX NORDIC STOCKHOLM;SHARE;03-09-2001;13-05-2026;92,1;SEK;79.015,6;Industrial Services;SE0014781795;262.509,9;24172515,36;2139160,652;BEHOLD
BLN9XH;Sweco AB Class B;OMX NORDIC STOCKHOLM;SHARE;21-09-1998;13-05-2026;76,2;SEK;54.424,1;Industrial Services;SE0014960373;218.468,8;16636875,38;1472289,857;BEHOLD
BLNM1R;Vastra Hamnen Corporate Finance AB;OMX NORDIC STOCKHOLM;SHARE;06-05-2022;13-05-2026;60,3;SEK;33,0;Business Services;SE0017767031;539,7;32549,21911;2880,461869;FJERN
BLNML2;Scandinavian Enviro Systems AB;OMX NORDIC STOCKHOLM;SHARE;18-06-2014;13-05-2026;1,4;SEK;885,4;Chemical, Plastic and Rubber Materials;SE0005877560;2.495.720,0;3611773,54;319625,977;BEHOLD
BLNPM5;Aligro Planet Acquisition Co. AB Class A;OMX NORDIC STOCKHOLM;SHARE;26-05-2021;23-08-2023;95,9;SEK;1.240,0;Investment Services;SE0015949540;11.981,2;1148996,602;101681,1152;BEHOLD
BLNPMW;Arla Plast AB;OMX NORDIC STOCKHOLM;SHARE;25-05-2021;13-05-2026;45,4;SEK;1.028,0;Chemical, Plastic and Rubber Materials;SE0015810817;13.476,6;611185,3597;54087,19997;FJERN
BLR6BQ;HusCompagniet A/S;OMX NORDIC COPENHAGEN;SHARE;18-11-2020;13-05-2026;69,3;DKK;795,1;Miscellaneous Retail;DK0061412855;36.175,3;2507681,141;336601,4954;BEHOLD
BLR6PX;CirChem AB;OMX NORDIC STOCKHOLM;SHARE;09-12-2020;13-05-2026;4,7;SEK;35,7;Chemical, Plastic and Rubber Materials;SE0015193529;70.287,4;330549,7641;29252,19152;FJERN
BLTVD5;Greater Than AB;OMX NORDIC STOCKHOLM;SHARE;12-06-2014;13-05-2026;48,8;SEK;413,2;Specialty Finance and Services;SE0005881554;7.402,3;361434,1478;31985,32281;FJERN
BM6772;OptiCept Technologies AB;OMX NORDIC STOCKHOLM;SHARE;19-06-2014;13-05-2026;21,5;SEK;166,8;Industrial Manufacturing;SE0005881786;71.742,7;1541443,564;136410,9349;BEHOLD
BM7T00;Ostasiatiske Kompagni A/S;OMX NORDIC COPENHAGEN;SHARE;02-01-1985;13-05-2026;51.131,9;DKK;69,5;Industrial Services;DK0061277894;26,8;1370682,106;183984,1752;BEHOLD
BM8D84;Nexcom A/S;OMX NORDIC COPENHAGEN;SHARE;29-01-2021;12-05-2026;3,6;DKK;57,4;Software and Consulting;DK0061417144;13.405,3;48141,92149;6462,002884;FJERN
BM8F42;Devyser Diagnostics AB;OMX NORDIC STOCKHOLM;SHARE;10-12-2021;13-05-2026;94,2;SEK;1.901,8;Healthcare Equipment;SE0016588867;18.757,7;1767547,084;156420,0959;BEHOLD
BM8H03;Freja eID Group AB;OMX NORDIC STOCKHOLM;SHARE;18-12-2014;13-05-2026;21,9;SEK;442,7;Software and Consulting;SE0015950308;26.638,5;583108,8974;51602,55729;FJERN
BM8H42;MilDef Group AB;OMX NORDIC STOCKHOLM;SHARE;04-06-2021;13-05-2026;96,0;SEK;5.644,4;Hardware;SE0016074249;173.447,0;16644909;1473000,796;BEHOLD
BM8H5D;Bawat Water Technologies AB;OMX NORDIC STOCKHOLM;SHARE;28-03-2022;13-05-2026;1,8;SEK;;Industrial Manufacturing;SE0017487424;9.076,7;16461,0383;1456,729054;FJERN
BM8J3B;Qliro AB;OMX NORDIC STOCKHOLM;SHARE;02-10-2020;13-05-2026;23,4;SEK;494,8;Specialty Finance and Services;SE0013719077;32.017,9;748053,0883;66199,38834;FJERN
BM8PXL;Gigasun AB;OMX NORDIC STOCKHOLM;SHARE;29-10-2021;13-05-2026;11,6;SEK;139,6;Utilities;SE0016101521;24.203,7;281840,7016;24941,65501;FJERN
BM8QQP;Newlist AB;OMX NORDIC STOCKHOLM;SHARE;15-03-2021;26-11-2024;4,3;SEK;9,7;Industrial Manufacturing;SE0015346812;30.715,5;131106,8149;11602,373;FJERN
BM8SL2;Storskogen Group AB Class B;OMX NORDIC STOCKHOLM;SHARE;06-10-2021;13-05-2026;13,6;SEK;19.802,2;Investment Services;SE0016797732;4.785.928,0;65006015,68;5752744,751;BEHOLD
BM90LR;Sleep Cycle AB;OMX NORDIC STOCKHOLM;SHARE;08-06-2021;13-05-2026;37,1;SEK;520,1;Software and Consulting;SE0015961404;24.694,9;916291,6689;81087,75831;FJERN
BM90LS;Codemill AB;OMX NORDIC STOCKHOLM;SHARE;18-06-2021;12-05-2026;11,3;SEK;208,4;Software and Consulting;SE0013914819;14.290,1;160967,7095;14244,93004;FJERN
BM91MD;Green Hydrogen Systems A/S;OMX NORDIC COPENHAGEN;SHARE;22-06-2021;19-06-2025;10,0;DKK;1.133,9;Industrial Manufacturing;DK0061540341;512.160,5;5105272,714;685271,5052;BEHOLD
BM98X9;Cint Group AB;OMX NORDIC STOCKHOLM;SHARE;19-02-2021;13-05-2026;30,4;SEK;1.018,8;Business Services;SE0015483276;1.277.845,0;38844852,36;3437597,554;BEHOLD
BM9C8R;Implantica Inc. Shs A Swedish Depositary Receipt Repr 1 Sh A;OMX NORDIC STOCKHOLM;DR;21-09-2020;13-05-2026;54,1;SEK;2.922,2;Healthcare Equipment;SE0014855029;53.583,5;2897822,457;256444,4652;FJERN
BM9C9M;Emplicure AB;OMX NORDIC STOCKHOLM;SHARE;24-06-2021;27-11-2023;2,2;SEK;;Biopharmaceuticals;SE0015812391;63.104,8;137320,188;12152,22902;FJERN
BM9CG7;Wall to Wall Group AB Class A;OMX NORDIC STOCKHOLM;SHARE;24-06-2021;13-05-2026;76,7;SEK;588,8;Business Services;SE0016075246;7.297,3;560026,5982;49559,87595;FJERN
BM9CKD;NORD.investments Fondsmaeglerselskab A/S;OMX NORDIC COPENHAGEN;SHARE;21-05-2021;07-02-2024;4,0;DKK;;Investment Services;DK0061540184;9.726,2;38597,83482;5180,917426;FJERN
BM9CLZ;USWE Sports AB;OMX NORDIC STOCKHOLM;SHARE;24-06-2021;13-05-2026;24,0;SEK;61,0;Consumer Goods;SE0015949771;3.690,0;88738,42346;7852,957828;FJERN
BM9CRN;Inission AB Class B;OMX NORDIC STOCKHOLM;SHARE;10-06-2015;13-05-2026;30,3;SEK;1.145,3;Electronic Components and Manufacturing;SE0016275069;9.430,4;286196,9768;25327,16609;FJERN
