Price History: MS129867,,,,,,,,,
,,,,,,,,,
Date,Price,CVol,Change,% Change,"Total Return (Gross, Unhedged)","Cumulative Return % (Gross, Unhedged)",Open,High,Low
09/28/22,"945,83",,"8,43","0,90","2.324,54","162,79",,"945,83","945,83"
09/29/22,"923,32",,"-22,51","-2,38","2.271,80","156,83",,"923,32","923,32"
09/30/22,"912,14",,"-11,17","-1,21","2.244,30","153,72",,"912,14","912,14"
10/03/22,"934,58",,"22,43","2,46","2.299,49","159,96",,"934,58","934,58"
10/04/22,"953,40",,"18,83","2,01","2.345,82","165,19",,"953,40","953,40"
10/05/22,"939,46",,"-13,94","-1,46","2.311,52","161,32",,"939,46","939,46"
10/06/22,"917,23",,"-22,23","-2,37","2.261,22","155,63",,"917,23","917,23"
10/07/22,"904,48",,"-12,75","-1,39","2.229,79","152,08",,"904,48","904,48"
10/10/22,"902,64",,"-1,85","-0,20","2.225,39","151,58",,"902,64","902,64"
10/11/22,"897,43",,"-5,21","-0,58","2.212,55","150,13",,"897,43","897,43"
10/12/22,"879,74",,"-17,68","-1,97","2.168,95","145,20",,"879,74","879,74"
10/13/22,"895,39",,"15,65","1,78","2.207,54","149,56",,"895,39","895,39"
10/14/22,"889,95",,"-5,45","-0,61","2.194,10","148,04",,"889,95","889,95"
10/17/22,"905,02",,"15,07","1,69","2.231,26","152,24",,"905,02","905,02"
10/18/22,"914,67",,"9,65","1,07","2.255,05","154,93",,"914,67","914,67"
10/19/22,"910,60",,"-4,06","-0,44","2.245,02","153,80",,"910,60","910,60"
10/20/22,"903,78",,"-6,82","-0,75","2.228,21","151,90",,"903,78","903,78"
10/21/22,"905,75",,"1,97","0,22","2.233,08","152,45",,"905,75","905,75"
10/24/22,"914,64",,"8,90","0,98","2.255,09","154,94",,"914,64","914,64"
10/25/22,"929,00",,"14,35","1,57","2.290,48","158,94",,"929,00","929,00"
10/26/22,"934,28",,"5,28","0,57","2.303,73","160,44",,"934,28","934,28"
10/27/22,"939,34",,"5,06","0,54","2.316,20","161,84",,"939,34","939,34"
10/28/22,"957,31",,"17,98","1,91","2.361,26","166,94",,"957,31","957,31"
10/31/22,"955,95",,"-1,36","-0,14","2.358,46","166,62",,"955,95","955,95"
11/01/22,"960,44",,"4,49","0,47","2.369,54","167,88",,"960,44","960,44"
11/02/22,"957,00",,"-3,44","-0,36","2.361,08","166,92",,"957,00","957,00"
11/03/22,"953,77",,"-3,22","-0,34","2.353,25","166,03",,"953,77","953,77"
11/04/22,"957,71",,"3,93","0,41","2.363,14","167,15",,"957,71","957,71"
11/07/22,"952,51",,"-5,20","-0,54","2.350,49","165,72",,"952,51","952,51"
11/08/22,"960,71",,"8,21","0,86","2.370,74","168,01",,"960,71","960,71"
11/09/22,"954,48",,"-6,24","-0,65","2.355,79","166,32",,"954,48","954,48"
11/10/22,"982,98",,"28,50","2,99","2.426,52","174,32",,"982,98","982,98"
11/11/22,"977,72",,"-5,26","-0,53","2.413,54","172,85",,"977,72","977,72"
11/14/22,"969,33",,"-8,38","-0,86","2.394,31","170,68",,"969,33","969,33"
11/15/22,"972,01",,"2,68","0,28","2.401,17","171,45",,"972,01","972,01"
11/16/22,"975,31",,"3,30","0,34","2.409,65","172,41",,"975,31","975,31"
11/17/22,"967,97",,"-7,34","-0,75","2.392,31","170,45",,"967,97","967,97"
11/18/22,"979,79",,"11,81","1,22","2.422,49","173,86",,"979,79","979,79"
11/21/22,"981,86",,"2,07","0,21","2.427,77","174,46",,"981,86","981,86"
11/22/22,"990,60",,"8,74","0,89","2.449,41","176,90",,"990,60","990,60"
11/23/22,"994,03",,"3,43","0,35","2.458,61","177,94",,"994,03","994,03"
11/25/22,"999,88",,"5,86","0,59","2.475,03","179,80",,"999,88","999,88"
11/28/22,"989,39",,"-10,49","-1,05","2.449,05","176,86",,"989,39","989,39"
11/29/22,"984,80",,"-4,59","-0,46","2.437,69","175,58",,"984,80","984,80"
11/30/22,"998,70",,"13,90","1,41","2.472,12","179,47",,"998,70","998,70"
12/01/22,"999,77",,"1,07","0,11","2.475,36","179,84",,"999,77","999,77"
12/02/22,"994,68",,"-5,09","-0,51","2.462,87","178,43",,"994,68","994,68"
12/05/22,"987,65",,"-7,03","-0,71","2.446,00","176,52",,"987,65","987,65"
12/06/22,"987,59",,"-0,06","-0,01","2.445,98","176,52",,"987,59","987,59"
12/07/22,"985,59",,"-1,99","-0,20","2.441,04","175,96",,"985,59","985,59"
12/08/22,"983,47",,"-2,12","-0,22","2.436,83","175,48",,"983,47","983,47"
12/09/22,"982,88",,"-0,59","-0,06","2.435,36","175,32",,"982,88","982,88"
12/12/22,"993,38",,"10,50","1,07","2.461,38","178,26",,"993,38","993,38"
12/13/22,"996,56",,"3,19","0,32","2.470,16","179,25",,"996,56","996,56"
12/14/22,"995,74",,"-0,82","-0,08","2.468,30","179,04",,"995,74","995,74"
12/15/22,"984,30",,"-11,44","-1,15","2.440,19","175,86",,"984,30","984,30"
12/16/22,"970,23",,"-14,07","-1,43","2.405,47","171,94",,"970,23","970,23"
12/19/22,"965,71",,"-4,52","-0,47","2.394,42","170,69",,"965,71","965,71"
12/20/22,"964,62",,"-1,09","-0,11","2.391,71","170,38",,"964,62","964,62"
12/21/22,"977,02",,"12,40","1,29","2.422,79","173,90",,"977,02","977,02"
12/22/22,"973,95",,"-3,07","-0,31","2.415,28","173,05",,"973,95","973,95"
12/23/22,"980,01",,"6,06","0,62","2.430,31","174,75",,"980,01","980,01"
12/27/22,"983,80",,"3,79","0,39","2.439,71","175,81",,"983,80","983,80"
12/28/22,"975,75",,"-8,04","-0,82","2.419,99","173,58",,"975,75","975,75"
12/29/22,"981,85",,"6,10","0,62","2.436,86","175,49",,"981,85","981,85"
12/30/22,"975,31",,"-6,54","-0,67","2.420,63","173,65",,"975,31","975,31"
01/03/23,"980,07",,"4,76","0,49","2.432,44","174,99",,"980,07","980,07"
01/04/23,"991,51",,"11,44","1,17","2.460,83","178,20",,"991,51","991,51"
01/05/23,"986,05",,"-5,45","-0,55","2.447,39","176,68",,"986,05","986,05"
01/06/23,"1.000,11",,"14,06","1,43","2.482,28","180,62",,"1.000,11","1.000,11"
01/09/23,"1.000,30",,"0,20","0,02","2.486,85","181,14",,"1.000,30","1.000,30"
01/10/23,"1.002,03",,"1,73","0,17","2.491,16","181,62",,"1.002,03","1.002,03"
01/11/23,"1.006,93",,"4,90","0,49","2.503,34","183,00",,"1.006,93","1.006,93"
01/12/23,"1.010,50",,"3,56","0,35","2.512,52","184,04",,"1.010,50","1.010,50"
01/13/23,"1.009,13",,"-1,37","-0,14","2.509,11","183,65",,"1.009,13","1.009,13"
01/17/23,"1.006,69",,"-2,44","-0,24","2.503,05","182,97",,"1.006,69","1.006,69"
01/18/23,"993,86",,"-12,83","-1,27","2.471,16","179,36",,"993,86","993,86"
01/19/23,"988,81",,"-5,06","-0,51","2.458,59","177,94",,"988,81","988,81"
01/20/23,"993,85",,"5,05","0,51","2.471,16","179,36",,"993,85","993,85"
01/23/23,"993,68",,"-0,17","-0,02","2.472,46","179,51",,"993,68","993,68"
01/24/23,"997,13",,"3,45","0,35","2.481,03","180,48",,"997,13","997,13"
01/25/23,"995,46",,"-1,67","-0,17","2.476,88","180,01",,"995,46","995,46"
01/26/23,"995,42",,"-0,04","0,00","2.476,78","180,00",,"995,42","995,42"
01/27/23,"995,11",,"-0,31","-0,03","2.476,38","179,95",,"995,11","995,11"
01/30/23,"993,22",,"-1,89","-0,19","2.472,32","179,50",,"993,22","993,22"
01/31/23,"998,60",,"5,38","0,54","2.485,91","181,03",,"998,60","998,60"
02/01/23,"999,54",,"0,94","0,09","2.488,28","181,30",,"999,54","999,54"
02/02/23,"1.003,33",,"3,80","0,38","2.497,73","182,37",,"1.003,33","1.003,33"
02/03/23,"991,22",,"-12,12","-1,21","2.467,57","178,96",,"991,22","991,22"
02/06/23,"991,75",,"0,53","0,05","2.469,34","179,16",,"991,75","991,75"
02/07/23,"989,98",,"-1,77","-0,18","2.464,93","178,66",,"989,98","989,98"
02/08/23,"982,89",,"-7,09","-0,72","2.447,28","176,66",,"982,89","982,89"
02/09/23,"974,30",,"-8,59","-0,87","2.426,52","174,32",,"974,30","974,30"
02/10/23,"984,00",,"9,70","1,00","2.450,79","177,06",,"984,00","984,00"
02/13/23,"988,91",,"4,91","0,50","2.463,23","178,47",,"988,91","988,91"
02/14/23,"988,87",,"-0,04","0,00","2.464,73","178,64",,"988,87","988,87"
02/15/23,"992,02",,"3,15","0,32","2.472,69","179,54",,"992,02","992,02"
02/16/23,"989,05",,"-2,97","-0,30","2.466,05","178,79",,"989,05","989,05"
02/17/23,"993,88",,"4,83","0,49","2.478,73","180,22",,"993,88","993,88"
02/21/23,"982,69",,"-11,18","-1,13","2.450,84","177,07",,"982,69","982,69"
02/22/23,"981,07",,"-1,62","-0,16","2.446,82","176,61",,"981,07","981,07"
02/23/23,"978,65",,"-2,42","-0,25","2.440,79","175,93",,"978,65","978,65"
02/24/23,"977,95",,"-0,70","-0,07","2.439,44","175,78",,"977,95","977,95"
02/27/23,"975,64",,"-2,32","-0,24","2.434,46","175,22",,"975,64","975,64"
02/28/23,"964,64",,"-11,00","-1,13","2.407,20","172,13",,"964,64","964,64"
03/01/23,"954,88",,"-9,76","-1,01","2.383,26","169,43",,"954,88","954,88"
03/02/23,"962,78",,"7,90","0,83","2.403,47","171,71",,"962,78","962,78"
03/03/23,"973,02",,"10,24","1,06","2.429,03","174,60",,"973,02","973,02"
03/06/23,"975,54",,"2,52","0,26","2.435,36","175,32",,"975,54","975,54"
03/07/23,"967,21",,"-8,32","-0,85","2.414,59","172,97",,"967,21","967,21"
03/08/23,"970,53",,"3,31","0,34","2.423,30","173,95",,"970,53","970,53"
03/09/23,"963,50",,"-7,03","-0,72","2.406,41","172,04",,"963,50","963,50"
03/10/23,"954,36",,"-9,14","-0,95","2.384,27","169,54",,"954,36","954,36"
03/13/23,"956,23",,"1,87","0,20","2.388,95","170,07",,"956,23","956,23"
03/14/23,"963,89",,"7,66","0,80","2.408,88","172,32",,"963,89","963,89"
03/15/23,"962,39",,"-1,50","-0,16","2.405,22","171,91",,"962,39","962,39"
03/16/23,"966,71",,"4,32","0,45","2.416,28","173,16",,"966,71","966,71"
03/17/23,"958,26",,"-8,45","-0,87","2.395,34","170,79",,"958,26","958,26"
03/20/23,"967,77",,"9,51","0,99","2.419,10","173,48",,"967,77","967,77"
03/21/23,"963,12",,"-4,64","-0,48","2.407,84","172,20",,"963,12","963,12"
03/22/23,"953,86",,"-9,26","-0,96","2.384,67","169,59",,"953,86","953,86"
03/23/23,"949,33",,"-4,53","-0,48","2.373,45","168,32",,"949,33","949,33"
03/24/23,"958,94",,"9,61","1,01","2.397,48","171,03",,"958,94","958,94"
03/27/23,"964,78",,"5,84","0,61","2.412,08","172,68",,"964,78","964,78"
03/28/23,"965,87",,"1,10","0,11","2.414,82","172,99",,"965,87","965,87"
03/29/23,"978,48",,"12,61","1,31","2.446,34","176,56",,"978,48","978,48"
03/30/23,"982,17",,"3,69","0,38","2.459,60","178,06",,"982,17","982,17"
03/31/23,"988,39",,"6,22","0,63","2.475,24","179,82",,"988,39","988,39"
04/03/23,"988,20",,"-0,19","-0,02","2.474,76","179,77",,"988,20","988,20"
04/04/23,"992,18",,"3,98","0,40","2.484,72","180,90",,"992,18","992,18"
04/05/23,"1.008,61",,"16,44","1,66","2.525,89","185,55",,"1.008,61","1.008,61"
04/06/23,"1.011,43",,"2,81","0,28","2.539,59","187,10",,"1.011,43","1.011,43"
04/10/23,"1.010,18",,"-1,25","-0,12","2.536,46","186,75",,"1.010,18","1.010,18"
04/11/23,"1.012,29",,"2,11","0,21","2.541,75","187,34",,"1.012,29","1.012,29"
04/12/23,"1.013,60",,"1,31","0,13","2.545,04","187,72",,"1.013,60","1.013,60"
04/13/23,"1.013,12",,"-0,48","-0,05","2.543,83","187,58",,"1.013,12","1.013,12"
04/14/23,"1.006,80",,"-6,32","-0,62","2.528,46","185,84",,"1.006,80","1.006,80"
04/17/23,"1.009,89",,"3,10","0,31","2.536,24","186,72",,"1.009,89","1.009,89"
04/18/23,"1.007,55",,"-2,34","-0,23","2.530,36","186,06",,"1.007,55","1.007,55"
04/19/23,"1.010,32",,"2,76","0,27","2.537,30","186,84",,"1.010,32","1.010,32"
04/20/23,"1.001,60",,"-8,72","-0,86","2.515,44","184,37",,"1.001,60","1.001,60"
04/21/23,"1.006,20",,"4,60","0,46","2.527,00","185,68",,"1.006,20","1.006,20"
04/24/23,"1.006,27",,"0,07","0,01","2.527,17","185,69",,"1.006,27","1.006,27"
04/25/23,"1.006,26",,"-0,01","0,00","2.527,14","185,69",,"1.006,26","1.006,26"
04/26/23,"997,46",,"-8,80","-0,87","2.505,04","183,19",,"997,46","997,46"
04/27/23,"1.007,91",,"10,45","1,05","2.531,57","186,19",,"1.007,91","1.007,91"
04/28/23,"1.007,85",,"-0,05","-0,01","2.535,49","186,64",,"1.007,85","1.007,85"
05/01/23,"1.008,17",,"0,32","0,03","2.536,30","186,73",,"1.008,17","1.008,17"
05/02/23,"993,55",,"-14,63","-1,45","2.500,08","182,63",,"993,55","993,55"
05/03/23,"992,86",,"-0,68","-0,07","2.498,59","182,46",,"992,86","992,86"
05/04/23,"994,77",,"1,91","0,19","2.503,74","183,05",,"994,77","994,77"
05/05/23,"1.001,82",,"7,05","0,71","2.521,47","185,05",,"1.001,82","1.001,82"
05/08/23,"999,73",,"-2,09","-0,21","2.516,34","184,47",,"999,73","999,73"
05/09/23,"998,32",,"-1,41","-0,14","2.513,97","184,20",,"998,32","998,32"
05/10/23,"1.000,12",,"1,80","0,18","2.518,49","184,71",,"1.000,12","1.000,12"
05/11/23,"995,10",,"-5,02","-0,50","2.507,17","183,43",,"995,10","995,10"
05/12/23,"997,84",,"2,74","0,28","2.516,23","184,46",,"997,84","997,84"
05/15/23,"992,70",,"-5,14","-0,52","2.503,26","182,99",,"992,70","992,70"
05/16/23,"978,06",,"-14,64","-1,47","2.466,94","178,89",,"978,06","978,06"
05/17/23,"975,39",,"-2,67","-0,27","2.460,61","178,17",,"975,39","975,39"
05/18/23,"969,37",,"-6,03","-0,62","2.446,84","176,61",,"969,37","969,37"
05/19/23,"969,81",,"0,45","0,05","2.448,05","176,75",,"969,81","969,81"
05/22/23,"970,63",,"0,82","0,08","2.450,69","177,05",,"970,63","970,63"
05/23/23,"967,67",,"-2,96","-0,31","2.443,20","176,20",,"967,67","967,67"
05/24/23,"961,58",,"-6,08","-0,63","2.427,84","174,47",,"961,58","961,58"
05/25/23,"946,11",,"-15,48","-1,61","2.388,77","170,05",,"946,11","946,11"
05/26/23,"946,27",,"0,16","0,02","2.390,01","170,19",,"946,27","946,27"
05/30/23,"946,13",,"-0,14","-0,01","2.389,92","170,18",,"946,13","946,13"
05/31/23,"948,49",,"2,36","0,25","2.395,88","170,85",,"948,49","948,49"
06/01/23,"949,48",,"0,99","0,10","2.400,59","171,39",,"949,48","949,48"
06/02/23,"950,99",,"1,50","0,16","2.404,70","171,85",,"950,99","950,99"
06/05/23,"953,11",,"2,12","0,22","2.410,86","172,55",,"953,11","953,11"
06/06/23,"953,76",,"0,65","0,07","2.412,58","172,74",,"953,76","953,76"
06/07/23,"961,04",,"7,28","0,76","2.431,00","174,82",,"961,04","961,04"
06/08/23,"962,77",,"1,73","0,18","2.437,12","175,52",,"962,77","962,77"
06/09/23,"960,46",,"-2,31","-0,24","2.432,05","174,94",,"960,46","960,46"
06/12/23,"958,93",,"-1,53","-0,16","2.428,17","174,50",,"958,93","958,93"
06/13/23,"957,70",,"-1,24","-0,13","2.425,93","174,25",,"957,70","957,70"
06/14/23,"958,80",,"1,11","0,12","2.429,43","174,65",,"958,80","958,80"
06/15/23,"965,31",,"6,51","0,68","2.446,26","176,55",,"965,31","965,31"
06/16/23,"969,81",,"4,49","0,47","2.457,65","177,84",,"969,81","969,81"
06/20/23,"962,03",,"-7,78","-0,80","2.438,55","175,68",,"962,03","962,03"
06/21/23,"963,64",,"1,61","0,17","2.442,63","176,14",,"963,64","963,64"
06/22/23,"959,80",,"-3,84","-0,40","2.433,13","175,06",,"959,80","959,80"
06/23/23,"951,45",,"-8,35","-0,87","2.411,97","172,67",,"951,45","951,45"
06/26/23,"957,50",,"6,05","0,64","2.427,29","174,40",,"957,50","957,50"
06/27/23,"962,39",,"4,90","0,51","2.439,70","175,81",,"962,39","962,39"
06/28/23,"962,60",,"0,21","0,02","2.440,23","175,87",,"962,60","962,60"
06/29/23,"962,65",,"0,05","0,01","2.442,61","176,14",,"962,65","962,65"
06/30/23,"969,35",,"6,69","0,70","2.459,58","178,05",,"969,35","969,35"
07/03/23,"973,99",,"4,65","0,48","2.471,96","179,45",,"973,99","973,99"
07/05/23,"973,41",,"-0,58","-0,06","2.470,83","179,33",,"973,41","973,41"
07/06/23,"962,68",,"-10,73","-1,10","2.443,60","176,25",,"962,68","962,68"
07/07/23,"954,70",,"-7,98","-0,83","2.427,55","174,43",,"954,70","954,70"
07/10/23,"949,55",,"-5,16","-0,54","2.414,44","172,95",,"949,55","949,55"
07/11/23,"955,04",,"5,50","0,58","2.428,41","174,53",,"955,04","955,04"
07/12/23,"964,16",,"9,12","0,95","2.451,59","177,15",,"964,16","964,16"
07/13/23,"968,95",,"4,79","0,50","2.463,77","178,53",,"968,95","968,95"
07/14/23,"962,47",,"-6,48","-0,67","2.447,30","176,67",,"962,47","962,47"
07/17/23,"949,65",,"-12,82","-1,33","2.414,70","172,98",,"949,65","949,65"
07/18/23,"947,11",,"-2,54","-0,27","2.408,24","172,25",,"947,11","947,11"
07/19/23,"958,62",,"11,51","1,21","2.437,50","175,56",,"958,62","958,62"
07/20/23,"968,26",,"9,65","1,01","2.462,02","178,33",,"968,26","968,26"
07/21/23,"976,52",,"8,25","0,85","2.483,01","180,70",,"976,52","976,52"
07/24/23,"978,09",,"1,58","0,16","2.488,62","181,34",,"978,09","978,09"
07/25/23,"976,66",,"-1,44","-0,15","2.484,96","180,92",,"976,66","976,66"
07/26/23,"977,28",,"0,63","0,06","2.486,72","181,12",,"977,28","977,28"
07/27/23,"967,95",,"-9,33","-0,95","2.463,83","178,54",,"967,95","967,95"
07/28/23,"965,06",,"-2,90","-0,30","2.457,36","177,80",,"965,06","965,06"
07/31/23,"965,67",,"0,61","0,06","2.459,49","178,04",,"965,67","965,67"
08/01/23,"957,61",,"-8,06","-0,83","2.438,97","175,72",,"957,61","957,61"
08/02/23,"948,83",,"-8,78","-0,92","2.417,07","173,25",,"948,83","948,83"
08/03/23,"936,27",,"-12,56","-1,32","2.385,69","169,70",,"936,27","936,27"
08/04/23,"931,46",,"-4,81","-0,51","2.373,61","168,34",,"931,46","931,46"
08/07/23,"931,44",,"-0,01","0,00","2.373,70","168,35",,"931,44","931,44"
08/08/23,"934,53",,"3,09","0,33","2.381,65","169,24",,"934,53","934,53"
08/09/23,"937,96",,"3,43","0,37","2.390,77","170,28",,"937,96","937,96"
08/10/23,"939,87",,"1,92","0,20","2.395,98","170,86",,"939,87","939,87"
08/11/23,"942,26",,"2,38","0,25","2.402,36","171,59",,"942,26","942,26"
08/14/23,"937,41",,"-4,85","-0,52","2.391,50","170,36",,"937,41","937,41"
08/15/23,"926,75",,"-10,66","-1,14","2.364,57","167,31",,"926,75","926,75"
08/16/23,"926,21",,"-0,54","-0,06","2.363,30","167,17",,"926,21","926,21"
08/17/23,"922,13",,"-4,08","-0,44","2.353,74","166,09",,"922,13","922,13"
08/18/23,"924,15",,"2,01","0,22","2.359,97","166,79",,"924,15","924,15"
08/21/23,"921,60",,"-2,55","-0,28","2.353,46","166,06",,"921,60","921,60"
08/22/23,"923,64",,"2,04","0,22","2.358,67","166,65",,"923,64","923,64"
08/23/23,"928,47",,"4,83","0,52","2.371,00","168,04",,"928,47","928,47"
08/24/23,"925,95",,"-2,52","-0,27","2.364,57","167,31",,"925,95","925,95"
08/25/23,"928,94",,"3,00","0,32","2.372,22","168,18",,"928,94","928,94"
08/28/23,"933,04",,"4,10","0,44","2.382,84","169,38",,"933,04","933,04"
08/29/23,"941,67",,"8,62","0,92","2.405,71","171,96",,"941,67","941,67"
08/30/23,"938,57",,"-3,09","-0,33","2.398,01","171,09",,"938,57","938,57"
08/31/23,"935,40",,"-3,17","-0,34","2.390,53","170,25",,"935,40","935,40"
09/01/23,"934,65",,"-0,75","-0,08","2.388,62","170,03",,"934,65","934,65"
09/05/23,"924,41",,"-10,24","-1,10","2.362,85","167,12",,"924,41","924,41"
09/06/23,"920,53",,"-3,88","-0,42","2.352,96","166,00",,"920,53","920,53"
09/07/23,"927,79",,"7,27","0,79","2.372,18","168,17",,"927,79","927,79"
09/08/23,"931,47",,"3,68","0,40","2.382,08","169,29",,"931,47","931,47"
09/11/23,"935,55",,"4,07","0,44","2.392,50","170,47",,"935,55","935,55"
09/12/23,"938,57",,"3,02","0,32","2.400,44","171,37",,"938,57","938,57"
09/13/23,"942,90",,"4,33","0,46","2.411,56","172,63",,"942,90","942,90"
09/14/23,"956,09",,"13,19","1,40","2.446,26","176,55",,"956,09","956,09"
09/15/23,"955,30",,"-0,79","-0,08","2.444,40","176,34",,"955,30","955,30"
09/18/23,"953,11",,"-2,19","-0,23","2.438,80","175,71",,"953,11","953,11"
09/19/23,"951,17",,"-1,94","-0,20","2.433,83","175,14",,"951,17","951,17"
09/20/23,"954,38",,"3,21","0,34","2.442,05","176,07",,"954,38","954,38"
09/21/23,"942,67",,"-11,71","-1,23","2.412,09","172,69",,"942,67","942,67"
09/22/23,"940,39",,"-2,28","-0,24","2.406,48","172,05",,"940,39","940,39"
09/25/23,"937,12",,"-3,27","-0,35","2.398,14","171,11",,"937,12","937,12"
09/26/23,"922,81",,"-14,31","-1,53","2.361,86","167,01",,"922,81","922,81"
09/27/23,"912,29",,"-10,52","-1,14","2.335,00","163,97",,"912,29","912,29"
09/28/23,"903,05",,"-9,24","-1,01","2.314,58","161,66",,"903,05","903,05"
09/29/23,"902,76",,"-0,30","-0,03","2.314,01","161,60",,"902,76","902,76"
10/02/23,"878,39",,"-24,37","-2,70","2.251,56","154,54",,"878,39","878,39"
10/03/23,"875,54",,"-2,85","-0,32","2.244,25","153,71",,"875,54","875,54"
10/04/23,"872,57",,"-2,97","-0,34","2.236,64","152,85",,"872,57","872,57"
10/05/23,"876,58",,"4,00","0,46","2.246,99","154,02",,"876,58","876,58"
10/06/23,"879,73",,"3,15","0,36","2.259,41","155,42",,"879,73","879,73"
10/09/23,"888,26",,"8,54","0,97","2.281,49","157,92",,"888,26","888,26"
10/10/23,"902,13",,"13,86","1,56","2.317,09","161,95",,"902,13","902,13"
10/11/23,"908,90",,"6,77","0,75","2.334,48","163,91",,"908,90","908,90"
10/12/23,"900,44",,"-8,45","-0,93","2.312,77","161,46",,"900,44","900,44"
10/13/23,"903,29",,"2,84","0,32","2.320,07","162,28",,"903,29","903,29"
10/16/23,"907,77",,"4,48","0,50","2.331,58","163,58",,"907,77","907,77"
10/17/23,"908,21",,"0,45","0,05","2.332,72","163,71",,"908,21","908,21"
10/18/23,"901,01",,"-7,20","-0,79","2.314,22","161,62",,"901,01","901,01"
10/19/23,"899,03",,"-1,98","-0,22","2.309,40","161,08",,"899,03","899,03"
10/20/23,"891,02",,"-8,02","-0,89","2.288,81","158,75",,"891,02","891,02"
10/23/23,"885,68",,"-5,34","-0,60","2.275,10","157,20",,"885,68","885,68"
10/24/23,"901,05",,"15,37","1,74","2.314,58","161,66",,"901,05","901,05"
10/25/23,"901,56",,"0,51","0,06","2.316,00","161,82",,"901,56","901,56"
10/26/23,"904,72",,"3,16","0,35","2.324,11","162,74",,"904,72","904,72"
10/27/23,"894,99",,"-9,73","-1,08","2.299,11","159,91",,"894,99","894,99"
10/30/23,"901,65",,"6,66","0,74","2.317,04","161,94",,"901,65","901,65"
10/31/23,"908,44",,"6,79","0,75","2.335,19","163,99",,"908,44","908,44"
11/01/23,"916,44",,"8,00","0,88","2.355,81","166,32",,"916,44","916,44"
11/02/23,"931,85",,"15,40","1,68","2.395,54","170,81",,"931,85","931,85"
11/03/23,"936,44",,"4,59","0,49","2.407,40","172,16",,"936,44","936,44"
11/06/23,"934,48",,"-1,96","-0,21","2.402,57","171,61",,"934,48","934,48"
11/07/23,"930,03",,"-4,46","-0,48","2.391,12","170,31",,"930,03","930,03"
11/08/23,"923,12",,"-6,91","-0,74","2.373,46","168,32",,"923,12","923,12"
11/09/23,"921,85",,"-1,27","-0,14","2.370,68","168,00",,"921,85","921,85"
11/10/23,"923,21",,"1,35","0,15","2.374,17","168,40",,"923,21","923,21"
11/13/23,"920,64",,"-2,57","-0,28","2.368,12","167,71",,"920,64","920,64"
11/14/23,"935,99",,"15,35","1,67","2.409,44","172,39",,"935,99","935,99"
11/15/23,"936,07",,"0,08","0,01","2.409,75","172,42",,"936,07","936,07"
11/16/23,"938,97",,"2,90","0,31","2.418,21","173,38",,"938,97","938,97"
11/17/23,"944,29",,"5,32","0,57","2.432,90","175,04",,"944,29","944,29"
11/20/23,"945,57",,"1,29","0,14","2.436,37","175,43",,"945,57","945,57"
11/21/23,"946,48",,"0,91","0,10","2.438,87","175,71",,"946,48","946,48"
11/22/23,"949,56",,"3,07","0,32","2.447,64","176,71",,"949,56","949,56"
11/24/23,"951,92",,"2,36","0,25","2.455,71","177,62",,"951,92","951,92"
11/27/23,"951,99",,"0,07","0,01","2.455,88","177,64",,"951,99","951,99"
11/28/23,"953,10",,"1,11","0,12","2.458,73","177,96",,"953,10","953,10"
11/29/23,"952,29",,"-0,81","-0,09","2.456,64","177,72",,"952,29","952,29"
11/30/23,"958,32",,"6,03","0,63","2.473,18","179,59",,"958,32","958,32"
12/01/23,"965,57",,"7,26","0,76","2.491,91","181,71",,"965,57","965,57"
12/04/23,"963,56",,"-2,01","-0,21","2.487,39","181,20",,"963,56","963,56"
12/05/23,"962,51",,"-1,05","-0,11","2.485,00","180,93",,"962,51","962,51"
12/06/23,"969,63",,"7,12","0,74","2.503,39","183,01",,"969,63","969,63"
12/07/23,"969,12",,"-0,51","-0,05","2.503,10","182,97",,"969,12","969,12"
12/08/23,"968,70",,"-0,42","-0,04","2.502,14","182,87",,"968,70","968,70"
12/11/23,"969,34",,"0,63","0,07","2.503,78","183,05",,"969,34","969,34"
12/12/23,"964,64",,"-4,70","-0,48","2.492,58","181,78",,"964,64","964,64"
12/13/23,"978,79",,"14,16","1,47","2.529,27","185,93",,"978,79","978,79"
12/14/23,"977,79",,"-1,00","-0,10","2.527,11","185,69",,"977,79","977,79"
12/15/23,"967,14",,"-10,65","-1,09","2.499,98","182,62",,"967,14","967,14"
12/18/23,"964,47",,"-2,67","-0,28","2.493,08","181,84",,"964,47","964,47"
12/19/23,"968,33",,"3,86","0,40","2.503,05","182,97",,"968,33","968,33"
12/20/23,"959,63",,"-8,70","-0,90","2.480,72","180,44",,"959,63","959,63"
12/21/23,"961,55",,"1,92","0,20","2.485,83","181,02",,"961,55","961,55"
12/22/23,"964,61",,"3,06","0,32","2.493,73","181,91",,"964,61","964,61"
12/26/23,"967,36",,"2,75","0,29","2.500,84","182,72",,"967,36","967,36"
12/27/23,"967,98",,"0,62","0,06","2.502,70","182,93",,"967,98","967,98"
12/28/23,"969,41",,"1,43","0,15","2.508,50","183,58",,"969,41","969,41"
12/29/23,"970,32",,"0,91","0,09","2.510,86","183,85",,"970,32","970,32"
01/02/24,"979,95",,"9,64","0,99","2.535,80","186,67",,"979,95","979,95"
01/03/24,"981,89",,"1,94","0,20","2.540,92","187,25",,"981,89","981,89"
01/04/24,"983,62",,"1,73","0,18","2.545,40","187,76",,"983,62","983,62"
01/05/24,"988,65",,"5,03","0,51","2.558,42","189,23",,"988,65","988,65"
