Price History: 990100,,,,,,,,,
,,,,,,,,,
Date,Price,CVol,Change,% Change,"Total Return (Gross, Unhedged)","Cumulative Return % (Gross, Unhedged)",Open,High,Low
01/16/15,"1.254,29",,"9,24","0,74","4.685,33","58,42",,"1.254,29","1.254,29"
01/19/15,"1.258,25",,"3,97","0,32","4.700,14","58,93",,"1.258,25","1.258,25"
01/20/15,"1.262,99",,"4,74","0,38","4.717,98","59,53",,"1.262,99","1.262,99"
01/21/15,"1.269,68",,"6,69","0,53","4.743,28","60,38",,"1.269,68","1.269,68"
01/22/15,"1.285,25",,"15,57","1,23","4.801,73","62,36",,"1.285,25","1.285,25"
01/23/15,"1.287,48",,"2,24","0,17","4.810,08","62,64",,"1.287,48","1.287,48"
01/26/15,"1.292,77",,"5,29","0,41","4.829,85","63,31",,"1.292,77","1.292,77"
01/27/15,"1.283,24",,"-9,53","-0,74","4.794,28","62,11",,"1.283,24","1.283,24"
01/28/15,"1.272,61",,"-10,64","-0,83","4.755,28","60,79",,"1.272,61","1.272,61"
01/29/15,"1.279,12",,"6,51","0,51","4.779,89","61,62",,"1.279,12","1.279,12"
01/30/15,"1.267,92",,"-11,20","-0,88","4.738,12","60,21",,"1.267,92","1.267,92"
02/02/15,"1.279,20",,"11,29","0,89","4.780,38","61,64",,"1.279,20","1.279,20"
02/03/15,"1.293,23",,"14,02","1,10","4.832,85","63,41",,"1.293,23","1.293,23"
02/04/15,"1.292,90",,"-0,33","-0,03","4.832,44","63,40",,"1.292,90","1.292,90"
02/05/15,"1.300,70",,"7,80","0,60","4.862,62","64,42",,"1.300,70","1.300,70"
02/06/15,"1.298,70",,"-2,00","-0,15","4.855,87","64,19",,"1.298,70","1.298,70"
02/09/15,"1.293,65",,"-5,05","-0,39","4.837,12","63,56",,"1.293,65","1.293,65"
02/10/15,"1.303,43",,"9,78","0,76","4.873,86","64,80",,"1.303,43","1.303,43"
02/11/15,"1.302,54",,"-0,89","-0,07","4.871,62","64,72",,"1.302,54","1.302,54"
02/12/15,"1.314,15",,"11,61","0,89","4.916,50","66,24",,"1.314,15","1.314,15"
02/13/15,"1.320,93",,"6,78","0,52","4.942,15","67,11",,"1.320,93","1.320,93"
02/16/15,"1.321,39",,"0,45","0,03","4.943,88","67,17",,"1.321,39","1.321,39"
02/17/15,"1.323,47",,"2,08","0,16","4.952,47","67,46",,"1.323,47","1.323,47"
02/18/15,"1.327,23",,"3,76","0,28","4.966,79","67,94",,"1.327,23","1.327,23"
02/19/15,"1.328,58",,"1,36","0,10","4.973,00","68,15",,"1.328,58","1.328,58"
02/20/15,"1.334,23",,"5,64","0,42","4.994,50","68,88",,"1.334,23","1.334,23"
02/23/15,"1.336,45",,"2,22","0,17","5.002,92","69,16",,"1.336,45","1.336,45"
02/24/15,"1.340,44",,"4,00","0,30","5.018,24","69,68",,"1.340,44","1.340,44"
02/25/15,"1.339,91",,"-0,53","-0,04","5.017,11","69,64",,"1.339,91","1.339,91"
02/26/15,"1.341,80",,"1,89","0,14","5.024,85","69,90",,"1.341,80","1.341,80"
02/27/15,"1.340,41",,"-1,39","-0,10","5.019,74","69,73",,"1.340,41","1.340,41"
03/02/15,"1.345,63",,"5,22","0,39","5.039,59","70,40",,"1.345,63","1.345,63"
03/03/15,"1.338,62",,"-7,01","-0,52","5.014,35","69,55",,"1.338,62","1.338,62"
03/04/15,"1.335,69",,"-2,93","-0,22","5.004,07","69,20",,"1.335,69","1.335,69"
03/05/15,"1.339,94",,"4,25","0,32","5.021,84","69,80",,"1.339,94","1.339,94"
03/06/15,"1.329,64",,"-10,30","-0,77","4.983,71","68,51",,"1.329,64","1.329,64"
03/09/15,"1.329,90",,"0,26","0,02","4.985,02","68,56",,"1.329,90","1.329,90"
03/10/15,"1.311,06",,"-18,84","-1,42","4.914,71","66,18",,"1.311,06","1.311,06"
03/11/15,"1.314,20",,"3,15","0,24","4.927,40","66,61",,"1.314,20","1.314,20"
03/12/15,"1.326,15",,"11,95","0,91","4.973,48","68,17",,"1.326,15","1.326,15"
03/13/15,"1.322,95",,"-3,20","-0,24","4.961,57","67,76",,"1.322,95","1.322,95"
03/16/15,"1.337,15",,"14,20","1,07","5.015,04","69,57",,"1.337,15","1.337,15"
03/17/15,"1.334,63",,"-2,52","-0,19","5.005,60","69,25",,"1.334,63","1.334,63"
03/18/15,"1.347,05",,"12,42","0,93","5.052,46","70,84",,"1.347,05","1.347,05"
03/19/15,"1.344,67",,"-2,37","-0,18","5.044,28","70,56",,"1.344,67","1.344,67"
03/20/15,"1.355,58",,"10,91","0,81","5.085,80","71,97",,"1.355,58","1.355,58"
03/23/15,"1.353,87",,"-1,72","-0,13","5.079,67","71,76",,"1.353,87","1.353,87"
03/24/15,"1.349,97",,"-3,90","-0,29","5.065,39","71,28",,"1.349,97","1.349,97"
03/25/15,"1.335,67",,"-14,29","-1,06","5.011,95","69,47",,"1.335,67","1.335,67"
03/26/15,"1.328,40",,"-7,27","-0,54","4.985,31","68,57",,"1.328,40","1.328,40"
03/27/15,"1.329,44",,"1,03","0,08","4.993,53","68,85",,"1.329,44","1.329,44"
03/30/15,"1.342,77",,"13,34","1,00","5.043,93","70,55",,"1.342,77","1.342,77"
03/31/15,"1.331,35",,"-11,43","-0,85","5.001,40","69,11",,"1.331,35","1.331,35"
04/01/15,"1.328,76",,"-2,59","-0,19","4.992,11","68,80",,"1.328,76","1.328,76"
04/02/15,"1.334,72",,"5,96","0,45","5.015,44","69,59",,"1.334,72","1.334,72"
04/03/15,"1.335,41",,"0,70","0,05","5.018,06","69,67",,"1.335,41","1.335,41"
04/06/15,"1.340,46",,"5,05","0,38","5.037,05","70,32",,"1.340,46","1.340,46"
04/07/15,"1.346,23",,"5,77","0,43","5.059,30","71,07",,"1.346,23","1.346,23"
04/08/15,"1.348,54",,"2,31","0,17","5.069,17","71,40",,"1.348,54","1.348,54"
04/09/15,"1.357,13",,"8,59","0,64","5.101,78","72,51",,"1.357,13","1.357,13"
04/10/15,"1.364,61",,"7,48","0,55","5.130,10","73,46",,"1.364,61","1.364,61"
04/13/15,"1.360,78",,"-3,82","-0,28","5.116,00","72,99",,"1.360,78","1.360,78"
04/14/15,"1.360,71",,"-0,07","-0,01","5.115,81","72,98",,"1.360,71","1.360,71"
04/15/15,"1.365,66",,"4,96","0,36","5.134,72","73,62",,"1.365,66","1.365,66"
04/16/15,"1.362,90",,"-2,77","-0,20","5.124,79","73,28",,"1.362,90","1.362,90"
04/17/15,"1.347,17",,"-15,73","-1,15","5.066,03","71,30",,"1.347,17","1.347,17"
04/20/15,"1.355,94",,"8,78","0,65","5.100,33","72,46",,"1.355,94","1.355,94"
04/21/15,"1.358,69",,"2,75","0,20","5.111,16","72,82",,"1.358,69","1.358,69"
04/22/15,"1.362,70",,"4,02","0,30","5.126,44","73,34",,"1.362,70","1.362,70"
04/23/15,"1.364,30",,"1,59","0,12","5.133,85","73,59",,"1.364,30","1.364,30"
04/24/15,"1.367,07",,"2,78","0,20","5.144,88","73,96",,"1.367,07","1.367,07"
04/27/15,"1.367,27",,"0,20","0,01","5.145,92","74,00",,"1.367,27","1.367,27"
04/28/15,"1.364,66",,"-2,61","-0,19","5.136,53","73,68",,"1.364,66","1.364,66"
04/29/15,"1.353,97",,"-10,69","-0,78","5.096,86","72,34",,"1.353,97","1.353,97"
04/30/15,"1.342,77",,"-11,21","-0,83","5.056,02","70,96",,"1.342,77","1.342,77"
05/01/15,"1.351,35",,"8,58","0,64","5.088,38","72,05",,"1.351,35","1.351,35"
05/04/15,"1.355,23",,"3,88","0,29","5.104,10","72,58",,"1.355,23","1.355,23"
05/05/15,"1.339,64",,"-15,59","-1,15","5.046,20","70,63",,"1.339,64","1.339,64"
05/06/15,"1.334,05",,"-5,60","-0,42","5.026,49","69,96",,"1.334,05","1.334,05"
05/07/15,"1.335,05",,"1,01","0,08","5.032,27","70,16",,"1.335,05","1.335,05"
05/08/15,"1.353,89",,"18,84","1,41","5.104,13","72,59",,"1.353,89","1.353,89"
05/11/15,"1.350,09",,"-3,81","-0,28","5.091,77","72,17",,"1.350,09","1.350,09"
05/12/15,"1.343,68",,"-6,41","-0,47","5.068,38","71,38",,"1.343,68","1.343,68"
05/13/15,"1.343,31",,"-0,36","-0,03","5.068,43","71,38",,"1.343,31","1.343,31"
05/14/15,"1.352,78",,"9,46","0,70","5.105,66","72,64",,"1.352,78","1.352,78"
05/15/15,"1.354,76",,"1,98","0,15","5.113,87","72,91",,"1.354,76","1.354,76"
05/18/15,"1.359,57",,"4,82","0,36","5.133,27","73,57",,"1.359,57","1.359,57"
05/19/15,"1.363,77",,"4,20","0,31","5.149,98","74,14",,"1.363,77","1.363,77"
05/20/15,"1.364,59",,"0,82","0,06","5.153,73","74,26",,"1.364,59","1.364,59"
05/21/15,"1.368,40",,"3,81","0,28","5.169,10","74,78",,"1.368,40","1.368,40"
05/22/15,"1.366,87",,"-1,53","-0,11","5.163,96","74,61",,"1.366,87","1.366,87"
05/25/15,"1.367,11",,"0,24","0,02","5.164,91","74,64",,"1.367,11","1.367,11"
05/26/15,"1.355,82",,"-11,29","-0,83","5.122,59","73,21",,"1.355,82","1.355,82"
05/27/15,"1.367,36",,"11,54","0,85","5.166,81","74,70",,"1.367,36","1.367,36"
05/28/15,"1.365,81",,"-1,55","-0,11","5.162,16","74,55",,"1.365,81","1.365,81"
05/29/15,"1.355,81",,"-10,00","-0,73","5.124,45","73,27",,"1.355,81","1.355,81"
06/01/15,"1.357,54",,"1,73","0,13","5.131,44","73,51",,"1.357,54","1.357,54"
06/02/15,"1.353,99",,"-3,55","-0,26","5.118,40","73,07",,"1.353,99","1.353,99"
06/03/15,"1.357,06",,"3,07","0,23","5.130,66","73,48",,"1.357,06","1.357,06"
06/04/15,"1.346,43",,"-10,63","-0,78","5.090,92","72,14",,"1.346,43","1.346,43"
06/05/15,"1.340,94",,"-5,49","-0,41","5.070,33","71,44",,"1.340,94","1.340,94"
06/08/15,"1.331,99",,"-8,95","-0,67","5.037,32","70,33",,"1.331,99","1.331,99"
06/09/15,"1.328,69",,"-3,30","-0,25","5.024,96","69,91",,"1.328,69","1.328,69"
06/10/15,"1.342,70",,"14,01","1,05","5.078,33","71,71",,"1.342,70","1.342,70"
06/11/15,"1.347,79",,"5,09","0,38","5.098,99","72,41",,"1.347,79","1.347,79"
06/12/15,"1.338,65",,"-9,14","-0,68","5.064,65","71,25",,"1.338,65","1.338,65"
06/15/15,"1.329,83",,"-8,82","-0,66","5.031,38","70,13",,"1.329,83","1.329,83"
06/16/15,"1.334,39",,"4,56","0,34","5.048,68","70,71",,"1.334,39","1.334,39"
06/17/15,"1.333,70",,"-0,70","-0,05","5.046,16","70,63",,"1.333,70","1.333,70"
06/18/15,"1.340,82",,"7,12","0,53","5.073,69","71,56",,"1.340,82","1.340,82"
06/19/15,"1.338,30",,"-2,52","-0,19","5.064,16","71,23",,"1.338,30","1.338,30"
06/22/15,"1.353,80",,"15,50","1,16","5.123,14","73,23",,"1.353,80","1.353,80"
06/23/15,"1.359,74",,"5,95","0,44","5.145,92","74,00",,"1.359,74","1.359,74"
06/24/15,"1.353,01",,"-6,73","-0,50","5.120,53","73,14",,"1.353,01","1.353,01"
06/25/15,"1.348,70",,"-4,31","-0,32","5.104,69","72,60",,"1.348,70","1.348,70"
06/26/15,"1.346,32",,"-2,38","-0,18","5.097,04","72,35",,"1.346,32","1.346,32"
06/29/15,"1.315,19",,"-31,13","-2,31","4.979,48","68,37",,"1.315,19","1.315,19"
06/30/15,"1.314,17",,"-1,02","-0,08","4.975,78","68,25",,"1.314,17","1.314,17"
07/01/15,"1.325,62",,"11,44","0,87","5.019,87","69,74",,"1.325,62","1.325,62"
07/02/15,"1.326,30",,"0,68","0,05","5.022,70","69,83",,"1.326,30","1.326,30"
07/03/15,"1.324,50",,"-1,80","-0,14","5.016,00","69,61",,"1.324,50","1.324,50"
07/06/15,"1.313,69",,"-10,81","-0,82","4.975,22","68,23",,"1.313,69","1.313,69"
07/07/15,"1.314,62",,"0,93","0,07","4.978,88","68,35",,"1.314,62","1.314,62"
07/08/15,"1.297,90",,"-16,72","-1,27","4.916,43","66,24",,"1.297,90","1.297,90"
07/09/15,"1.306,23",,"8,32","0,64","4.948,04","67,31",,"1.306,23","1.306,23"
07/10/15,"1.323,77",,"17,54","1,34","5.014,49","69,55",,"1.323,77","1.323,77"
07/13/15,"1.339,60",,"15,83","1,20","5.074,73","71,59",,"1.339,60","1.339,60"
07/14/15,"1.347,11",,"7,51","0,56","5.103,22","72,55",,"1.347,11","1.347,11"
07/15/15,"1.348,21",,"1,09","0,08","5.107,42","72,70",,"1.348,21","1.348,21"
07/16/15,"1.359,99",,"11,79","0,87","5.152,25","74,21",,"1.359,99","1.359,99"
07/17/15,"1.360,39",,"0,40","0,03","5.153,77","74,26",,"1.360,39","1.360,39"
07/20/15,"1.362,02",,"1,63","0,12","5.160,01","74,47",,"1.362,02","1.362,02"
07/21/15,"1.356,45",,"-5,57","-0,41","5.139,02","73,76",,"1.356,45","1.356,45"
07/22/15,"1.349,33",,"-7,12","-0,53","5.112,33","72,86",,"1.349,33","1.349,33"
07/23/15,"1.345,52",,"-3,81","-0,28","5.098,37","72,39",,"1.345,52","1.345,52"
07/24/15,"1.333,07",,"-12,46","-0,93","5.051,19","70,80",,"1.333,07","1.333,07"
07/27/15,"1.320,35",,"-12,72","-0,95","5.003,06","69,17",,"1.320,35","1.320,35"
07/28/15,"1.332,38",,"12,03","0,91","5.048,68","70,71",,"1.332,38","1.332,38"
07/29/15,"1.342,09",,"9,72","0,73","5.086,01","71,97",,"1.342,09","1.342,09"
07/30/15,"1.344,91",,"2,82","0,21","5.097,08","72,35",,"1.344,91","1.344,91"
07/31/15,"1.346,06",,"1,15","0,09","5.101,54","72,50",,"1.346,06","1.346,06"
08/03/15,"1.345,07",,"-0,99","-0,07","5.097,94","72,38",,"1.345,07","1.345,07"
08/04/15,"1.343,29",,"-1,78","-0,13","5.091,27","72,15",,"1.343,29","1.343,29"
08/05/15,"1.349,81",,"6,53","0,49","5.117,10","73,02",,"1.349,81","1.349,81"
08/06/15,"1.341,85",,"-7,96","-0,59","5.088,42","72,05",,"1.341,85","1.341,85"
08/07/15,"1.336,77",,"-5,09","-0,38","5.069,40","71,41",,"1.336,77","1.336,77"
08/10/15,"1.350,59",,"13,82","1,03","5.121,92","73,19",,"1.350,59","1.350,59"
08/11/15,"1.337,27",,"-13,32","-0,99","5.072,05","71,50",,"1.337,27","1.337,27"
08/12/15,"1.326,53",,"-10,74","-0,80","5.032,13","70,15",,"1.326,53","1.326,53"
08/13/15,"1.328,20",,"1,67","0,13","5.041,15","70,46",,"1.328,20","1.328,20"
08/14/15,"1.329,95",,"1,75","0,13","5.047,87","70,68",,"1.329,95","1.329,95"
08/17/15,"1.334,88",,"4,93","0,37","5.067,21","71,34",,"1.334,88","1.334,88"
08/18/15,"1.331,53",,"-3,35","-0,25","5.055,49","70,94",,"1.331,53","1.331,53"
08/19/15,"1.317,27",,"-14,26","-1,07","5.001,55","69,12",,"1.317,27","1.317,27"
08/20/15,"1.291,78",,"-25,49","-1,94","4.905,16","65,86",,"1.291,78","1.291,78"
08/21/15,"1.253,39",,"-38,39","-2,97","4.759,89","60,95",,"1.253,39","1.253,39"
08/24/15,"1.199,26",,"-54,13","-4,32","4.554,44","54,00",,"1.199,26","1.199,26"
08/25/15,"1.199,74",,"0,48","0,04","4.556,61","54,07",,"1.199,74","1.199,74"
08/26/15,"1.225,23",,"25,49","2,12","4.653,82","57,36",,"1.225,23","1.225,23"
08/27/15,"1.256,56",,"31,33","2,56","4.773,36","61,40",,"1.256,56","1.256,56"
08/28/15,"1.262,38",,"5,82","0,46","4.795,85","62,16",,"1.262,38","1.262,38"
08/31/15,"1.253,95",,"-8,43","-0,67","4.764,19","61,09",,"1.253,95","1.253,95"
09/01/15,"1.217,89",,"-36,06","-2,88","4.627,38","56,47",,"1.217,89","1.217,89"
09/02/15,"1.230,91",,"13,02","1,07","4.677,44","58,16",,"1.230,91","1.230,91"
09/03/15,"1.238,65",,"7,74","0,63","4.707,08","59,16",,"1.238,65","1.238,65"
09/04/15,"1.217,70",,"-20,95","-1,69","4.627,71","56,48",,"1.217,70","1.217,70"
09/07/15,"1.219,11",,"1,41","0,12","4.633,19","56,66",,"1.219,11","1.219,11"
09/08/15,"1.239,63",,"20,52","1,68","4.711,55","59,31",,"1.239,63","1.239,63"
09/09/15,"1.241,35",,"1,72","0,14","4.718,81","59,56",,"1.241,35","1.241,35"
09/10/15,"1.237,93",,"-3,42","-0,28","4.706,45","59,14",,"1.237,93","1.237,93"
09/11/15,"1.238,18",,"0,24","0,02","4.708,28","59,20",,"1.238,18","1.238,18"
09/14/15,"1.231,81",,"-6,37","-0,51","4.684,26","58,39",,"1.231,81","1.231,81"
09/15/15,"1.243,26",,"11,45","0,93","4.727,88","59,86",,"1.243,26","1.243,26"
09/16/15,"1.256,28",,"13,02","1,05","4.777,53","61,54",,"1.256,28","1.256,28"
09/17/15,"1.255,81",,"-0,48","-0,04","4.776,21","61,50",,"1.255,81","1.255,81"
09/18/15,"1.235,69",,"-20,12","-1,60","4.699,91","58,92",,"1.235,69","1.235,69"
09/21/15,"1.239,80",,"4,11","0,33","4.715,77","59,45",,"1.239,80","1.239,80"
09/22/15,"1.220,30",,"-19,50","-1,57","4.641,73","56,95",,"1.220,30","1.220,30"
09/23/15,"1.218,67",,"-1,63","-0,13","4.635,73","56,75",,"1.218,67","1.218,67"
09/24/15,"1.208,11",,"-10,57","-0,87","4.595,64","55,39",,"1.208,11","1.208,11"
09/25/15,"1.217,55",,"9,44","0,78","4.631,58","56,61",,"1.217,55","1.217,55"
09/28/15,"1.189,99",,"-27,56","-2,26","4.530,98","53,21",,"1.189,99","1.189,99"
09/29/15,"1.182,64",,"-7,34","-0,62","4.503,18","52,27",,"1.182,64","1.182,64"
09/30/15,"1.207,30",,"24,66","2,08","4.597,24","55,45",,"1.207,30","1.207,30"
10/01/15,"1.210,40",,"3,10","0,26","4.609,33","55,85",,"1.210,40","1.210,40"
10/02/15,"1.223,05",,"12,65","1,05","4.657,98","57,50",,"1.223,05","1.223,05"
10/05/15,"1.247,80",,"24,75","2,02","4.752,39","60,69",,"1.247,80","1.247,80"
10/06/15,"1.248,62",,"0,81","0,07","4.755,58","60,80",,"1.248,62","1.248,62"
10/07/15,"1.257,09",,"8,48","0,68","4.788,90","61,93",,"1.257,09","1.257,09"
10/08/15,"1.264,18",,"7,09","0,56","4.816,13","62,85",,"1.264,18","1.264,18"
10/09/15,"1.269,75",,"5,57","0,44","4.837,44","63,57",,"1.269,75","1.269,75"
10/12/15,"1.269,22",,"-0,53","-0,04","4.835,44","63,50",,"1.269,22","1.269,22"
10/13/15,"1.260,17",,"-9,05","-0,71","4.801,35","62,35",,"1.260,17","1.260,17"
10/14/15,"1.251,10",,"-9,07","-0,72","4.766,96","61,18",,"1.251,10","1.251,10"
10/15/15,"1.267,56",,"16,47","1,32","4.829,84","63,31",,"1.267,56","1.267,56"
10/16/15,"1.274,66",,"7,10","0,56","4.856,89","64,23",,"1.274,66","1.274,66"
10/19/15,"1.273,66",,"-1,00","-0,08","4.853,13","64,10",,"1.273,66","1.273,66"
10/20/15,"1.271,62",,"-2,04","-0,16","4.845,46","63,84",,"1.271,62","1.271,62"
10/21/15,"1.268,85",,"-2,77","-0,22","4.835,25","63,49",,"1.268,85","1.268,85"
10/22/15,"1.285,76",,"16,90","1,33","4.900,40","65,70",,"1.285,76","1.285,76"
10/23/15,"1.302,45",,"16,69","1,30","4.964,04","67,85",,"1.302,45","1.302,45"
10/26/15,"1.300,73",,"-1,72","-0,13","4.957,52","67,63",,"1.300,73","1.300,73"
10/27/15,"1.294,43",,"-6,30","-0,48","4.933,52","66,82",,"1.294,43","1.294,43"
10/28/15,"1.308,01",,"13,59","1,05","4.985,65","68,58",,"1.308,01","1.308,01"
10/29/15,"1.305,51",,"-2,51","-0,19","4.976,83","68,28",,"1.305,51","1.305,51"
10/30/15,"1.301,23",,"-4,27","-0,33","4.960,57","67,73",,"1.301,23","1.301,23"
11/02/15,"1.308,60",,"7,37","0,57","4.988,72","68,68",,"1.308,60","1.308,60"
11/03/15,"1.312,52",,"3,92","0,30","5.003,78","69,19",,"1.312,52","1.312,52"
11/04/15,"1.312,10",,"-0,42","-0,03","5.003,22","69,17",,"1.312,10","1.312,10"
11/05/15,"1.310,88",,"-1,23","-0,09","4.999,72","69,05",,"1.310,88","1.310,88"
11/06/15,"1.311,99",,"1,11","0,08","5.004,59","69,22",,"1.311,99","1.311,99"
11/09/15,"1.301,78",,"-10,21","-0,78","4.966,49","67,93",,"1.301,78","1.301,78"
11/10/15,"1.301,89",,"0,10","0,01","4.967,66","67,97",,"1.301,89","1.301,89"
11/11/15,"1.301,23",,"-0,65","-0,05","4.965,49","67,90",,"1.301,23","1.301,23"
11/12/15,"1.284,99",,"-16,25","-1,25","4.904,99","65,85",,"1.284,99","1.284,99"
11/13/15,"1.272,44",,"-12,55","-0,98","4.857,15","64,23",,"1.272,44","1.272,44"
11/16/15,"1.283,11",,"10,67","0,84","4.898,58","65,64",,"1.283,11","1.283,11"
11/17/15,"1.291,14",,"8,03","0,63","4.929,89","66,69",,"1.291,14","1.291,14"
11/18/15,"1.303,68",,"12,53","0,97","4.977,95","68,32",,"1.303,68","1.303,68"
11/19/15,"1.306,76",,"3,09","0,24","4.990,28","68,74",,"1.306,76","1.306,76"
11/20/15,"1.310,13",,"3,36","0,26","5.003,67","69,19",,"1.310,13","1.310,13"
11/23/15,"1.307,93",,"-2,19","-0,17","4.995,52","68,91",,"1.307,93","1.307,93"
11/24/15,"1.305,74",,"-2,19","-0,17","4.987,27","68,63",,"1.305,74","1.305,74"
11/25/15,"1.308,79",,"3,05","0,23","4.999,29","69,04",,"1.308,79","1.308,79"
11/26/15,"1.312,43",,"3,64","0,28","5.013,43","69,52",,"1.312,43","1.312,43"
11/27/15,"1.311,38",,"-1,05","-0,08","5.010,10","69,41",,"1.311,38","1.311,38"
11/30/15,"1.307,32",,"-4,07","-0,31","4.994,78","68,89",,"1.307,32","1.307,32"
